utterance_id,speaker_id,score
test_public_4510.wav,1105,0.5237315
test_public_4511.wav,1075,0.5479595
test_public_4511.wav,1076,0.560386
test_public_4511.wav,1105,0.5424145
test_public_4511.wav,1092,0.7849815
test_public_4511.wav,1071,0.4378225
test_public_4512.wav,1071,0.8791185
test_public_4512.wav,1088,0.6173255
test_public_4512.wav,1107,0.569133
test_public_4512.wav,1090,0.516976
test_public_4512.wav,1066,0.7322315
test_public_4513.wav,2097,0.5253885
test_public_4513.wav,2047,0.878366
test_public_4513.wav,2102,0.816157
test_public_4513.wav,2046,0.728656
test_public_4513.wav,2100,0.537573
test_public_4514.wav,1079,0.8130595
test_public_4514.wav,1088,0.5776675
test_public_4514.wav,1108,0.689838
test_public_4514.wav,1076,0.589551
test_public_4514.wav,1091,0.6683165
test_public_4515.wav,2047,0.710772
test_public_4515.wav,2056,0.806036
test_public_4515.wav,2048,0.7596115
test_public_4515.wav,2100,0.6660435
test_public_4515.wav,2102,0.7993520000000001
test_public_4516.wav,1096,0.6468955000000001
test_public_4516.wav,1080,0.864072
test_public_4516.wav,1082,0.575097
test_public_4516.wav,1066,0.5758325
test_public_4516.wav,1088,0.544678
test_public_4517.wav,1073,0.7812129999999999
test_public_4517.wav,1107,0.495711
test_public_4517.wav,1101,0.468869
test_public_4517.wav,1106,0.517823
test_public_4517.wav,1077,0.5360335
test_public_4518.wav,1105,0.537268
test_public_4518.wav,1101,0.618138
test_public_4518.wav,1074,0.594885
test_public_4518.wav,1067,0.51837
test_public_4518.wav,1106,0.8364265
test_public_4519.wav,1090,0.6803175
test_public_4519.wav,1087,0.6340355
test_public_4519.wav,1075,0.6624365
test_public_4519.wav,1078,0.6130135
test_public_4519.wav,1082,0.562538
test_public_4520.wav,1085,0.515279
test_public_4520.wav,1104,0.9291205
test_public_4520.wav,1043,0.580835
test_public_4520.wav,1072,0.5163385
test_public_4520.wav,1088,0.537854
test_public_4521.wav,1076,0.9180889999999999
test_public_4521.wav,1104,0.5829385
test_public_4521.wav,1043,0.605596
test_public_4521.wav,1067,0.676042
test_public_4521.wav,1092,0.570244
test_public_4491.wav,2056,0.704033
test_public_4491.wav,2047,0.8704425
test_public_4491.wav,2050,0.6782215
test_public_4491.wav,2100,0.485558
test_public_4491.wav,2097,0.5605625
test_public_4492.wav,1085,0.5485845
test_public_4492.wav,1094,0.882951
test_public_4492.wav,1080,0.5853625
test_public_4492.wav,1081,0.59596
test_public_4492.wav,1104,0.5663975
test_public_4493.wav,1043,0.5280855
test_public_4493.wav,1076,0.879599
test_public_4493.wav,1105,0.64383
test_public_4493.wav,1071,0.546511
test_public_4493.wav,1073,0.6427975
test_public_4494.wav,2083,0.8604240000000001
test_public_4494.wav,2056,0.620878
test_public_4494.wav,2103,0.683047
test_public_4494.wav,2102,0.6263725
test_public_4494.wav,2046,0.7465535
test_public_4495.wav,1080,0.574556
test_public_4495.wav,1078,0.706873
test_public_4495.wav,1104,0.466701
test_public_4495.wav,1079,0.504531
test_public_4495.wav,1077,0.8141305
test_public_4496.wav,1095,0.657712
test_public_4496.wav,1087,0.756749
test_public_4496.wav,1075,0.554646
test_public_4496.wav,1091,0.416405
test_public_4496.wav,1085,0.547923
test_public_4497.wav,1090,0.736823
test_public_4497.wav,1092,0.45112
test_public_4497.wav,1107,0.49094
test_public_4497.wav,1098,0.5493385
test_public_4497.wav,1068,0.438075
test_public_4498.wav,1076,0.7902804999999999
test_public_4498.wav,1067,0.558842
test_public_4498.wav,1090,0.5087565000000001
test_public_4498.wav,1079,0.548342
test_public_4498.wav,1094,0.452122
test_public_4499.wav,2047,0.5798535
test_public_4499.wav,2083,0.8266115
test_public_4499.wav,2056,0.5692125
test_public_4499.wav,2100,0.589402
test_public_4499.wav,2050,0.5624709999999999
test_public_4500.wav,1081,0.611038
test_public_4500.wav,1043,0.60636
test_public_4500.wav,1078,0.5185475
test_public_4500.wav,1073,0.455363
test_public_4500.wav,1066,0.757057
test_public_4501.wav,1105,0.554454
test_public_4501.wav,1088,0.5798715
test_public_4501.wav,1085,0.53492
test_public_4501.wav,1087,0.555927
test_public_4501.wav,1043,0.7479089999999999
test_public_4502.wav,1106,0.52709
test_public_4502.wav,1073,0.5401585
test_public_4502.wav,1082,0.3766115
test_public_4502.wav,1077,0.4517105
test_public_4502.wav,1080,0.610076
test_public_4503.wav,2047,0.6591615
test_public_4503.wav,2056,0.7663405
test_public_4503.wav,2103,0.8396025
test_public_4503.wav,2102,0.67305
test_public_4503.wav,2083,0.700689
test_public_4504.wav,1070,0.671812
test_public_4504.wav,1079,0.7136695
test_public_4504.wav,1077,0.539981
test_public_4504.wav,1082,0.553383
test_public_4504.wav,1096,0.5254075
test_public_4505.wav,1087,0.580648
test_public_4505.wav,1074,0.6155174999999999
test_public_4505.wav,1080,0.569388
test_public_4505.wav,1069,0.53157
test_public_4505.wav,1076,0.8125439999999999
test_public_4474.wav,2100,0.5785264999999999
test_public_4474.wav,2046,0.7739975
test_public_4474.wav,2083,0.645389
test_public_4474.wav,2050,0.49258
test_public_4474.wav,2047,0.5693135
test_public_4475.wav,2056,0.4725975
test_public_4475.wav,2083,0.6279775
test_public_4475.wav,2047,0.5957715
test_public_4475.wav,2048,0.7686375
test_public_4475.wav,2046,0.661289
test_public_4476.wav,1085,0.7091135
test_public_4476.wav,1101,0.6377785
test_public_4476.wav,1066,0.5944185
test_public_4476.wav,1070,0.7414355
test_public_4476.wav,1098,0.7609170000000001
test_public_4477.wav,1108,0.69986
test_public_4477.wav,1075,0.5952905
test_public_4477.wav,1087,0.815871
test_public_4477.wav,1085,0.6009059999999999
test_public_4477.wav,1099,0.7309585000000001
test_public_4478.wav,2083,0.7064815
test_public_4478.wav,2047,0.6782175
test_public_4478.wav,2048,0.6250979999999999
test_public_4478.wav,2103,0.8321845
test_public_4478.wav,2100,0.6771455
test_public_4479.wav,1105,0.4745375
test_public_4479.wav,1073,0.509133
test_public_4479.wav,1077,0.4580945
test_public_4479.wav,1099,0.546635
test_public_4479.wav,1076,0.4901735
test_public_4480.wav,1092,0.532186
test_public_4480.wav,1078,0.5311705
test_public_4480.wav,1091,0.5680895
test_public_4480.wav,1098,0.754299
test_public_4480.wav,1107,0.538418
test_public_4481.wav,1087,0.832256
test_public_4481.wav,1107,0.3995395
test_public_4481.wav,1104,0.285378
test_public_4481.wav,1095,0.6464305
test_public_4481.wav,1043,0.5909515
test_public_4482.wav,1107,0.513216
test_public_4482.wav,1093,0.50533
test_public_4482.wav,1067,0.4882645
test_public_4482.wav,1090,0.8353025000000001
test_public_4482.wav,1075,0.5728365
test_public_4483.wav,1101,0.434293
test_public_4483.wav,1084,0.4741535
test_public_4483.wav,1074,0.3806855
test_public_4483.wav,1098,0.579073
test_public_4483.wav,1089,0.7762355000000001
test_public_4484.wav,2097,0.570962
test_public_4484.wav,2046,0.5671405
test_public_4484.wav,2102,0.719893
test_public_4484.wav,2103,0.7642635
test_public_4484.wav,2056,0.748639
test_public_4485.wav,1105,0.5335865
test_public_4485.wav,1043,0.5487835
test_public_4485.wav,1073,0.7154425
test_public_4485.wav,1081,0.53404
test_public_4485.wav,1104,0.3939575
test_public_4486.wav,1098,0.858956
test_public_4486.wav,1070,0.6592165
test_public_4486.wav,1094,0.649518
test_public_4486.wav,1086,0.6218375
test_public_4486.wav,1069,0.6853670000000001
test_public_4487.wav,1109,0.8458055
test_public_4487.wav,1086,0.6538905
test_public_4487.wav,1094,0.5478635000000001
test_public_4487.wav,1066,0.5437435
test_public_4487.wav,1090,0.6144195
test_public_4488.wav,1096,0.5995595
test_public_4488.wav,1104,0.46872400000000003
test_public_4488.wav,1078,0.7829195
test_public_4488.wav,1109,0.511714
test_public_4488.wav,1082,0.5742185
test_public_4489.wav,1096,0.741849
test_public_4489.wav,1081,0.5285545
test_public_4489.wav,1071,0.9088054999999999
test_public_4489.wav,1089,0.5465885
test_public_4489.wav,1107,0.6145875
test_public_4457.wav,2083,0.6500055
test_public_4457.wav,2046,0.7993705
test_public_4457.wav,2103,0.680788
test_public_4457.wav,2050,0.581965
test_public_4457.wav,2047,0.6499155
test_public_4458.wav,1068,0.647049
test_public_4458.wav,1071,0.521989
test_public_4458.wav,1070,0.4840885
test_public_4458.wav,1073,0.7805675000000001
test_public_4458.wav,1099,0.6259855
test_public_4459.wav,1075,0.6163645
test_public_4459.wav,1087,0.791961
test_public_4459.wav,1088,0.7364545
test_public_4459.wav,1091,0.6045235
test_public_4459.wav,1069,0.704008
test_public_4460.wav,1070,0.7788035
test_public_4460.wav,1071,0.67187
test_public_4460.wav,1081,0.5636825
test_public_4460.wav,1076,0.608304
test_public_4460.wav,1096,0.6430724999999999
test_public_4461.wav,1092,0.4405385
test_public_4461.wav,1105,0.521926
test_public_4461.wav,1081,0.543024
test_public_4461.wav,1089,0.7992954999999999
test_public_4461.wav,1073,0.577579
test_public_4462.wav,1078,0.6027675
test_public_4462.wav,1087,0.6235395
test_public_4462.wav,1106,0.4737055
test_public_4462.wav,1080,0.4982015
test_public_4462.wav,1105,0.8084315
test_public_4463.wav,1105,0.6344395
test_public_4463.wav,1101,0.793207
test_public_4463.wav,1078,0.571379
test_public_4463.wav,1081,0.539668
test_public_4463.wav,1076,0.718113
test_public_4464.wav,1067,0.569078
test_public_4464.wav,1068,0.5284945
test_public_4464.wav,1071,0.932632
test_public_4464.wav,1085,0.622587
test_public_4464.wav,1081,0.497621
test_public_4465.wav,2097,0.7022055
test_public_4465.wav,2048,0.503174
test_public_4465.wav,2100,0.821868
test_public_4465.wav,2056,0.6311365
test_public_4465.wav,2050,0.583773
test_public_4466.wav,1066,0.545665
test_public_4466.wav,1090,0.7175765000000001
test_public_4466.wav,1087,0.624255
test_public_4466.wav,1072,0.7519184999999999
test_public_4466.wav,1079,0.6012284999999999
test_public_4467.wav,1073,0.6095395
test_public_4467.wav,1094,0.445293
test_public_4467.wav,1078,0.6845485
test_public_4467.wav,1043,0.41412
test_public_4467.wav,1082,0.6464045
test_public_4468.wav,1075,0.5498795
test_public_4468.wav,1091,0.559915
test_public_4468.wav,1087,0.5260045
test_public_4468.wav,1105,0.5662915
test_public_4468.wav,1107,0.7023035
test_public_4469.wav,2048,0.825278
test_public_4469.wav,2100,0.7174425
test_public_4469.wav,2050,0.7120955
test_public_4469.wav,2102,0.7926230000000001
test_public_4469.wav,2056,0.784816
test_public_4470.wav,1089,0.5858735
test_public_4470.wav,1076,0.6847335
test_public_4470.wav,1107,0.554947
test_public_4470.wav,1095,0.4829465
test_public_4470.wav,1074,0.847945
test_public_4471.wav,1094,0.58719
test_public_4471.wav,1108,0.5742715
test_public_4471.wav,1095,0.6084105
test_public_4471.wav,1091,0.7938425
test_public_4471.wav,1105,0.5696755
test_public_4472.wav,1082,0.7992315
test_public_4472.wav,1077,0.715575
test_public_4472.wav,1092,0.529738
test_public_4472.wav,1108,0.6625395000000001
test_public_4472.wav,1073,0.5793245
test_public_4441.wav,1068,0.6145615
test_public_4441.wav,1069,0.63763
test_public_4441.wav,1092,0.5197195
test_public_4441.wav,1077,0.738232
test_public_4441.wav,1086,0.5586135
test_public_4442.wav,2056,0.7872185
test_public_4442.wav,2050,0.8563585
test_public_4442.wav,2046,0.6504885
test_public_4442.wav,2102,0.743571
test_public_4442.wav,2047,0.7998075
test_public_4443.wav,1091,0.3901735
test_public_4443.wav,1073,0.7241565
test_public_4443.wav,1078,0.556668
test_public_4443.wav,1068,0.550216
test_public_4443.wav,1090,0.6298715
test_public_4444.wav,1076,0.6188365
test_public_4444.wav,1091,0.814527
test_public_4444.wav,1073,0.5619155
test_public_4444.wav,1081,0.493164
test_public_4444.wav,1075,0.511786
test_public_4445.wav,1081,0.4685495
test_public_4445.wav,1098,0.477165
test_public_4445.wav,1099,0.500958
test_public_4445.wav,1080,0.4547035
test_public_4445.wav,1093,0.7925344999999999
test_public_4446.wav,1105,0.6692055
test_public_4446.wav,1079,0.793913
test_public_4446.wav,1068,0.621998
test_public_4446.wav,1104,0.5530615
test_public_4446.wav,1075,0.5966095
test_public_4447.wav,1071,0.9004354999999999
test_public_4447.wav,1105,0.4719935
test_public_4447.wav,1081,0.53849
test_public_4447.wav,1084,0.4889315
test_public_4447.wav,1093,0.600814
test_public_4448.wav,2102,0.811188
test_public_4448.wav,2097,0.4500245
test_public_4448.wav,2083,0.617937
test_public_4448.wav,2046,0.53089
test_public_4448.wav,2047,0.556364
test_public_4449.wav,1043,0.585704
test_public_4449.wav,1106,0.428081
test_public_4449.wav,1091,0.4960105
test_public_4449.wav,1086,0.4999045
test_public_4449.wav,1095,0.5186755
test_public_4450.wav,1093,0.529495
test_public_4450.wav,1089,0.706085
test_public_4450.wav,1066,0.4604325
test_public_4450.wav,1077,0.6094305
test_public_4450.wav,1072,0.7667145
test_public_4451.wav,1085,0.6089475
test_public_4451.wav,1090,0.678647
test_public_4451.wav,1080,0.8395334999999999
test_public_4451.wav,1104,0.433585
test_public_4451.wav,1069,0.7007645
test_public_4452.wav,1085,0.6226575
test_public_4452.wav,1067,0.7260504999999999
test_public_4452.wav,1105,0.6096635
test_public_4452.wav,1080,0.5787235
test_public_4452.wav,1068,0.8498195
test_public_4453.wav,1091,0.6329775
test_public_4453.wav,1079,0.777915
test_public_4453.wav,1109,0.574888
test_public_4453.wav,1075,0.535576
test_public_4453.wav,1095,0.551939
test_public_4454.wav,1107,0.6038479999999999
test_public_4454.wav,1094,0.5868720000000001
test_public_4454.wav,1070,0.520395
test_public_4454.wav,1091,0.385707
test_public_4454.wav,1081,0.872464
test_public_4455.wav,1081,0.5827065
test_public_4455.wav,1043,0.743311
test_public_4455.wav,1076,0.5909615
test_public_4455.wav,1066,0.577009
test_public_4455.wav,1092,0.563055
test_public_4425.wav,1078,0.616017
test_public_4425.wav,1067,0.555807
test_public_4425.wav,1095,0.8694835000000001
test_public_4425.wav,1091,0.60672
test_public_4425.wav,1107,0.7437465
test_public_4426.wav,1073,0.7793030000000001
test_public_4426.wav,1077,0.600281
test_public_4426.wav,1087,0.483238
test_public_4426.wav,1107,0.553031
test_public_4426.wav,1105,0.4578995
test_public_4427.wav,1086,0.523965
test_public_4427.wav,1077,0.735106
test_public_4427.wav,1109,0.6721895
test_public_4427.wav,1043,0.6841365
test_public_4427.wav,1105,0.600025
test_public_4428.wav,1104,0.605331
test_public_4428.wav,1068,0.9080775
test_public_4428.wav,1107,0.6598295000000001
test_public_4428.wav,1086,0.7440335
test_public_4428.wav,1106,0.731997
test_public_4429.wav,2048,0.728112
test_public_4429.wav,2100,0.6801735
test_public_4429.wav,2056,0.775632
test_public_4429.wav,2103,0.7774675
test_public_4429.wav,2102,0.7657335000000001
test_public_4430.wav,1071,0.526645
test_public_4430.wav,1099,0.493664
test_public_4430.wav,1082,0.5105145
test_public_4430.wav,1078,0.498684
test_public_4430.wav,1094,0.8714635
test_public_4431.wav,1091,0.8412245
test_public_4431.wav,1043,0.5269455
test_public_4431.wav,1105,0.5640685
test_public_4431.wav,1090,0.5303535
test_public_4431.wav,1093,0.7513985000000001
test_public_4432.wav,1105,0.6814534999999999
test_public_4432.wav,1067,0.6660935
test_public_4432.wav,1098,0.5808915
test_public_4432.wav,1070,0.529085
test_public_4432.wav,1107,0.6018975
test_public_4433.wav,2048,0.43963399999999997
test_public_4433.wav,2100,0.7143435
test_public_4433.wav,2102,0.478952
test_public_4433.wav,2046,0.5702075
test_public_4433.wav,2056,0.5881195
test_public_4434.wav,2056,0.8969875
test_public_4434.wav,2100,0.719348
test_public_4434.wav,2050,0.7235024999999999
test_public_4434.wav,2103,0.819511
test_public_4434.wav,2048,0.6891025
test_public_4435.wav,1071,0.9329455
test_public_4435.wav,1098,0.52746
test_public_4435.wav,1108,0.7331595
test_public_4435.wav,1074,0.5115675
test_public_4435.wav,1109,0.605341
test_public_4436.wav,1105,0.5700765
test_public_4436.wav,1066,0.524242
test_public_4436.wav,1099,0.776213
test_public_4436.wav,1096,0.46342
test_public_4436.wav,1080,0.505439
test_public_4437.wav,1070,0.5329515
test_public_4437.wav,1093,0.7479925000000001
test_public_4437.wav,1104,0.890547
test_public_4437.wav,1081,0.412993
test_public_4437.wav,1086,0.4692965
test_public_4438.wav,2048,0.694727
test_public_4438.wav,2047,0.6480859999999999
test_public_4438.wav,2102,0.7884875
test_public_4438.wav,2056,0.7122364999999999
test_public_4438.wav,2050,0.6693715
test_public_4439.wav,1081,0.8609709999999999
test_public_4439.wav,1084,0.5151625
test_public_4439.wav,1073,0.5432665
test_public_4439.wav,1071,0.475143
test_public_4439.wav,1109,0.606718
test_public_4409.wav,1067,0.5022105
test_public_4409.wav,1066,0.798461
test_public_4409.wav,1086,0.674818
test_public_4409.wav,1071,0.9134555
test_public_4409.wav,1088,0.586414
test_public_4410.wav,1073,0.6054115
test_public_4410.wav,1079,0.5756915
test_public_4410.wav,1081,0.569732
test_public_4410.wav,1080,0.857784
test_public_4410.wav,1109,0.6770025
test_public_4411.wav,2102,0.824129
test_public_4411.wav,2050,0.6280375
test_public_4411.wav,2048,0.792961
test_public_4411.wav,2046,0.6943415
test_public_4411.wav,2083,0.6590975
test_public_4412.wav,1101,0.6366535
test_public_4412.wav,1081,0.66486
test_public_4412.wav,1066,0.619713
test_public_4412.wav,1068,0.8859385
test_public_4412.wav,1076,0.6980919999999999
test_public_4413.wav,2047,0.676642
test_public_4413.wav,2048,0.635731
test_public_4413.wav,2103,0.652112
test_public_4413.wav,2083,0.862946
test_public_4413.wav,2100,0.5641970000000001
test_public_4414.wav,2103,0.5755475
test_public_4414.wav,2102,0.583051
test_public_4414.wav,2083,0.8094600000000001
test_public_4414.wav,2048,0.6444905
test_public_4414.wav,2050,0.513662
test_public_4415.wav,1073,0.7084195
test_public_4415.wav,1087,0.723472
test_public_4415.wav,1074,0.8315345000000001
test_public_4415.wav,1078,0.682099
test_public_4415.wav,1069,0.7121655
test_public_4416.wav,1072,0.7534475
test_public_4416.wav,1069,0.5701395
test_public_4416.wav,1082,0.596155
test_public_4416.wav,1086,0.690408
test_public_4416.wav,1075,0.621651
test_public_4417.wav,1074,0.544264
test_public_4417.wav,1095,0.9333245
test_public_4417.wav,1091,0.640908
test_public_4417.wav,1106,0.5903905
test_public_4417.wav,1072,0.7920595
test_public_4418.wav,1066,0.479395
test_public_4418.wav,1098,0.54895
test_public_4418.wav,1067,0.39546349999999997
test_public_4418.wav,1089,0.8371580000000001
test_public_4418.wav,1094,0.619059
test_public_4419.wav,1089,0.5378235
test_public_4419.wav,1085,0.4168305
test_public_4419.wav,1104,0.40036099999999997
test_public_4419.wav,1096,0.419256
test_public_4419.wav,1095,0.646002
test_public_4420.wav,1098,0.481855
test_public_4420.wav,1071,0.9000745
test_public_4420.wav,1073,0.5633655
test_public_4420.wav,1105,0.526323
test_public_4420.wav,1089,0.506472
test_public_4421.wav,1066,0.8433725000000001
test_public_4421.wav,1092,0.4260005
test_public_4421.wav,1080,0.5635585
test_public_4421.wav,1072,0.5584385
test_public_4421.wav,1082,0.63613
test_public_4422.wav,1074,0.45451600000000003
test_public_4422.wav,1093,0.4930675
test_public_4422.wav,1080,0.5855005
test_public_4422.wav,1094,0.4907205
test_public_4422.wav,1085,0.461609
test_public_4423.wav,2047,0.8058080000000001
test_public_4423.wav,2056,0.7633615
test_public_4423.wav,2050,0.8363700000000001
test_public_4423.wav,2048,0.7189355
test_public_4423.wav,2083,0.6371365
test_public_4390.wav,1078,0.5500555
test_public_4390.wav,1081,0.5900645
test_public_4390.wav,1071,0.615185
test_public_4390.wav,1080,0.8030735
test_public_4390.wav,1108,0.7816285000000001
test_public_4391.wav,1086,0.559962
test_public_4391.wav,1074,0.5413075
test_public_4391.wav,1082,0.635505
test_public_4391.wav,1078,0.703686
test_public_4391.wav,1077,0.5391505
test_public_4392.wav,1090,0.5150885
test_public_4392.wav,1066,0.7360265
test_public_4392.wav,1109,0.6880535
test_public_4392.wav,1095,0.557975
test_public_4392.wav,1108,0.774598
test_public_4393.wav,1082,0.7154965
test_public_4393.wav,1094,0.6925215
test_public_4393.wav,1106,0.915377
test_public_4393.wav,1096,0.7256005
test_public_4393.wav,1078,0.480605
test_public_4394.wav,1077,0.660269
test_public_4394.wav,1104,0.5436655
test_public_4394.wav,1087,0.6056695
test_public_4394.wav,1089,0.7026915
test_public_4394.wav,1072,0.812161
test_public_4395.wav,1108,0.649994
test_public_4395.wav,1043,0.5711085
test_public_4395.wav,1091,0.6253219999999999
test_public_4395.wav,1078,0.622891
test_public_4395.wav,1085,0.780287
test_public_4396.wav,1101,0.5077265
test_public_4396.wav,1077,0.530962
test_public_4396.wav,1090,0.5550295
test_public_4396.wav,1105,0.5004375
test_public_4396.wav,1071,0.897934
test_public_4397.wav,2050,0.7106995
test_public_4397.wav,2046,0.600662
test_public_4397.wav,2100,0.647068
test_public_4397.wav,2102,0.8198135
test_public_4397.wav,2097,0.4528245
test_public_4398.wav,2046,0.5766705
test_public_4398.wav,2047,0.636061
test_public_4398.wav,2048,0.750293
test_public_4398.wav,2056,0.6428015
test_public_4398.wav,2103,0.590794
test_public_4399.wav,2083,0.6015064999999999
test_public_4399.wav,2048,0.83882
test_public_4399.wav,2056,0.695686
test_public_4399.wav,2097,0.456673
test_public_4399.wav,2100,0.5773615
test_public_4400.wav,2100,0.543111
test_public_4400.wav,2102,0.600276
test_public_4400.wav,2103,0.545413
test_public_4400.wav,2050,0.5592185
test_public_4400.wav,2083,0.6816865
test_public_4401.wav,1073,0.5651079999999999
test_public_4401.wav,1086,0.8898495
test_public_4401.wav,1076,0.5247575
test_public_4401.wav,1090,0.5589155
test_public_4401.wav,1070,0.635031
test_public_4402.wav,1086,0.8331930000000001
test_public_4402.wav,1043,0.613314
test_public_4402.wav,1082,0.5980575
test_public_4402.wav,1069,0.677542
test_public_4402.wav,1071,0.662756
test_public_4403.wav,1070,0.7316475
test_public_4403.wav,1067,0.610725
test_public_4403.wav,1066,0.604235
test_public_4403.wav,1098,0.8111995000000001
test_public_4403.wav,1093,0.5086945
test_public_4404.wav,1075,0.5170745
test_public_4404.wav,1089,0.561211
test_public_4404.wav,1095,0.739468
test_public_4404.wav,1101,0.6438349999999999
test_public_4404.wav,1077,0.752042
test_public_4405.wav,2056,0.8865045
test_public_4405.wav,2097,0.5597855
test_public_4405.wav,2103,0.8102535
test_public_4405.wav,2083,0.7058605
test_public_4405.wav,2100,0.7363305
test_public_4406.wav,2097,0.668561
test_public_4406.wav,2103,0.8222335000000001
test_public_4406.wav,2102,0.7095765
test_public_4406.wav,2100,0.624711
test_public_4406.wav,2050,0.627386
test_public_4407.wav,1101,0.676442
test_public_4407.wav,1093,0.522444
test_public_4407.wav,1067,0.691623
test_public_4407.wav,1077,0.690566
test_public_4407.wav,1082,0.821203
test_public_4655.wav,1070,0.5393055
test_public_4655.wav,1092,0.93268
test_public_4655.wav,1071,0.4116255
test_public_4655.wav,1098,0.514246
test_public_4655.wav,1073,0.5520395
test_public_4672.wav,1068,0.549782
test_public_4672.wav,1067,0.5005755
test_public_4672.wav,1092,0.806012
test_public_4672.wav,1105,0.5700415
test_public_4672.wav,1082,0.558979
test_public_4688.wav,1078,0.623507
test_public_4688.wav,1068,0.62094
test_public_4688.wav,1098,0.605999
test_public_4688.wav,1088,0.7689779999999999
test_public_4688.wav,1066,0.538464
test_public_4704.wav,1068,0.931246
test_public_4704.wav,1069,0.760222
test_public_4704.wav,1082,0.748798
test_public_4704.wav,1076,0.596878
test_public_4704.wav,1099,0.6951275
test_public_4722.wav,1106,0.678355
test_public_4722.wav,1099,0.745049
test_public_4722.wav,1091,0.5916939999999999
test_public_4722.wav,1072,0.8324765000000001
test_public_4722.wav,1088,0.6939204999999999
test_public_4738.wav,2048,0.7400275000000001
test_public_4738.wav,2056,0.8143484999999999
test_public_4738.wav,2097,0.485162
test_public_4738.wav,2047,0.641274
test_public_4738.wav,2100,0.6627475
test_public_4754.wav,1093,0.630089
test_public_4754.wav,1090,0.652454
test_public_4754.wav,1071,0.7398445
test_public_4754.wav,1108,0.9103574999999999
test_public_4754.wav,1077,0.634182
test_public_4771.wav,1106,0.4916105
test_public_4771.wav,1077,0.6934555
test_public_4771.wav,1093,0.4127765
test_public_4771.wav,1079,0.3956955
test_public_4771.wav,1108,0.5361935
test_public_4789.wav,1087,0.5157285
test_public_4789.wav,1072,0.8991480000000001
test_public_4789.wav,1082,0.6108905
test_public_4789.wav,1067,0.6492705
test_public_4789.wav,1093,0.551236
test_public_4806.wav,1080,0.6437714999999999
test_public_4806.wav,1074,0.6302194999999999
test_public_4806.wav,1070,0.8250535
test_public_4806.wav,1084,0.512653
test_public_4806.wav,1096,0.638329
test_public_4823.wav,1090,0.691487
test_public_4823.wav,1043,0.7300025
test_public_4823.wav,1072,0.9057225
test_public_4823.wav,1078,0.5922769999999999
test_public_4823.wav,1073,0.7026315
test_public_4840.wav,1105,0.582193
test_public_4840.wav,1108,0.7723180000000001
test_public_4840.wav,1080,0.891598
test_public_4840.wav,1073,0.631414
test_public_4840.wav,1104,0.4478575
test_public_4858.wav,1089,0.584254
test_public_4858.wav,1092,0.682246
test_public_4858.wav,1066,0.603731
test_public_4858.wav,1080,0.7555514999999999
test_public_4858.wav,1067,0.615581
test_public_4876.wav,1093,0.5958114999999999
test_public_4876.wav,1067,0.5013525
test_public_4876.wav,1108,0.690872
test_public_4876.wav,1085,0.7567035
test_public_4876.wav,1074,0.6752425
test_public_4372.wav,1101,0.8139675
test_public_4372.wav,1076,0.7729915
test_public_4372.wav,1080,0.581613
test_public_4372.wav,1085,0.640333
test_public_4372.wav,1093,0.5177785
test_public_4373.wav,2083,0.655452
test_public_4373.wav,2046,0.65083
test_public_4373.wav,2097,0.579659
test_public_4373.wav,2047,0.616766
test_public_4373.wav,2103,0.4912495
test_public_4374.wav,1085,0.548257
test_public_4374.wav,1081,0.527268
test_public_4374.wav,1088,0.5788215
test_public_4374.wav,1087,0.7856095000000001
test_public_4374.wav,1093,0.4640405
test_public_4375.wav,1098,0.8393645000000001
test_public_4375.wav,1079,0.497567
test_public_4375.wav,1109,0.689877
test_public_4375.wav,1106,0.5917195
test_public_4375.wav,1089,0.6002375
test_public_4376.wav,1073,0.74634
test_public_4376.wav,1071,0.5819475000000001
test_public_4376.wav,1066,0.5349235
test_public_4376.wav,1090,0.7448414999999999
test_public_4376.wav,1074,0.5402495
test_public_4377.wav,2083,0.6263155
test_public_4377.wav,2046,0.624
test_public_4377.wav,2100,0.62125
test_public_4377.wav,2102,0.8873789999999999
test_public_4377.wav,2050,0.7294565
test_public_4378.wav,1092,0.598542
test_public_4378.wav,1093,0.750135
test_public_4378.wav,1086,0.686563
test_public_4378.wav,1091,0.6455960000000001
test_public_4378.wav,1088,0.653321
test_public_4379.wav,1067,0.7658435
test_public_4379.wav,1098,0.586991
test_public_4379.wav,1078,0.631418
test_public_4379.wav,1074,0.5597465
test_public_4379.wav,1076,0.7248654999999999
test_public_4380.wav,1088,0.732934
test_public_4380.wav,1069,0.72165
test_public_4380.wav,1105,0.6319245
test_public_4380.wav,1076,0.6344785
test_public_4380.wav,1089,0.658088
test_public_4381.wav,2050,0.582943
test_public_4381.wav,2097,0.5618195
test_public_4381.wav,2102,0.6772125
test_public_4381.wav,2046,0.7203660000000001
test_public_4381.wav,2083,0.7682789999999999
test_public_4382.wav,1066,0.517815
test_public_4382.wav,1101,0.5425285
test_public_4382.wav,1072,0.920927
test_public_4382.wav,1075,0.5579835
test_public_4382.wav,1078,0.6014225
test_public_4383.wav,1094,0.7644420000000001
test_public_4383.wav,1079,0.471713
test_public_4383.wav,1092,0.533372
test_public_4383.wav,1087,0.513099
test_public_4383.wav,1069,0.4946935
test_public_4384.wav,1081,0.515567
test_public_4384.wav,1104,0.4083775
test_public_4384.wav,1096,0.7974745
